S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,S_IS,S_SO4,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,X_hSRB,S_cation,S_anion,S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_HS_ion,S_co2,S_H2S,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2,S_gas_H2S,pH,t
0.00413752049845172,0.0030017473365102428,0.10916804068919479,0.0057907476592769175,0.006819359668695385,0.03386648039139925,0.7652945714306636,1.2795142066114932e-08,1.9032364685961944e-05,6.489150498407666e-05,0.00011815462746260258,0.14815695406488802,0.6054762617838582,0.002933437331502235,0.29302909327442356,0.002678591290209111,0.0026785913077843676,0.00018325421895039055,0.30488156303886915,0.9006980374225415,0.3263602609050024,0.3256682785111597,0.09756932381051925,0.6836594474451206,16.73811703228125,17.250773908129784,0.7528746230667059,1.0799999999999999e-47,0.0052101000000000005,0.0051334036510467,1.5529696362438934e-05,2.0047469787784472e-05,8.674627042535008e-05,0.0025819955657788783,5.64604899967513e-09,1.0756631528301066e-05,6.488585893507698e-05,0.6054655051523299,1.2943307603053473e-11,0.00011815461451929498,1.2436108768595805e-07,0.0002741620521046972,6.640534899724953e-05,6.295186212385483,2.289594584847017,2.2011005502751373
0.004407685536898066,0.003270969910429263,0.10918542916741919,0.005790748627191116,0.006819359972083186,0.03386646465731186,0.7652946220874697,1.3541234703103043e-08,7.235974106150951e-06,6.759030159573848e-05,0.00012989640452816704,0.14830418161680456,0.6054762617838592,0.0029334373315022173,0.2955843944864375,0.0027037928528904683,0.0027037928687924226,0.00018322147821941712,0.3048205628411725,0.9005178282082512,0.3262949644033209,0.3256031195892327,0.09754980298687697,0.6835226608414466,16.734768069300856,17.251068363233614,0.7527239878885238,1.0799999999999999e-47,0.0052101000000000005,0.005121756078664883,1.5564920685814807e-05,2.009292703341572e-05,8.694299644635942e-05,0.0025878476918467096,5.894237325749278e-09,1.0781092707280142e-05,6.758440735841273e-05,0.6054654806911519,1.4261926401384166e-11,0.00012989639026624063,1.3205557658986443e-07,0.00010423458084229981,6.948086697363861e-05,6.295205747577917,2.2905811084549264,2.211105552776388
0.004680372739688929,0.003542711240360714,0.10920281327238937,0.005790750222203156,0.006819360988725728,0.0338664484333073,0.7652946761451451,1.4257856193750582e-08,2.7510528354182174e-06,6.996190910818184e-05,0.00014163585826388044,0.1484526840652429,0.6054762617838603,0.002933437331502198,0.2981261408968706,0.0027290213107271743,0.002729021325115138,0.00018318837040053393,0.30475957490527394,0.9003376553815305,0.3262296810407731,0.3255379737398984,0.09753028610676585,0.6833859016060406,16.731419776381088,17.251365368130493,0.7525733828494329,1.0799999999999999e-47,0.0052101000000000005,0.0051101112072720134,1.5600298617563436e-05,2.013858238367437e-05,8.714056976200693e-05,0.0025937250504726767,6.114956046197444e-09,1.0805659680783904e-05,6.995579415213564e-05,0.6054654561241795,1.558629239857304e-11,0.00014163584267758804,1.3980434225523154e-07,3.962868183816854e-05,7.167129466029711e-05,6.295140177143353,2.291569648558231,2.221110555277639
0.004955583998716752,0.003816973099886,0.10922019306750494,0.005790752491627267,0.00681936277832863,0.0338664317924399,0.7652947335266911,1.4943594916470357e-08,1.0459149498893924e-06,7.19444570998869e-05,0.00015337299006175806,0.1486024546463844,0.6054762617838615,0.0029334373315021782,0.30065440030524887,0.002754261230695154,0.0027542612437132705,0.00018315493114380446,0.30469859922989506,0.9001575189456437,0.32616441080893666,0.32547284095776824,0.09751077316643743,0.6832491697334266,16.728072153387878,17.251664909292774,0.752422807943403,1.0799999999999999e-47,0.0052101000000000005,0.005098469032519372,1.563583129234588e-05,2.0184437313493064e-05,8.733899611247982e-05,0.002599627806601625,6.302596536589914e-09,1.0830333143883863e-05,7.193815450335031e-05,0.6054654314507176,1.69164430374703e-11,0.00015337297314531502,1.4728729955654092e-07,1.5066169018666992e-05,7.438916455285585e-05,6.295066813043129,2.2925602142050954,2.2311155577788893
0.005233319740120029,0.0040937558032246085,0.10923756860598632,0.00579075547866848,0.0068193653952643785,0.033866414798508,0.765294794170607,1.5601418078495013e-08,3.976394949505064e-07,7.374440401838552e-05,0.00016510780126078258,0.14875348663024238,0.6054762617838627,0.0029334373315021574,0.30316924017274605,0.002779498713501884,0.0027794987252805735,0.00018312119270505312,0.30463763581374315,0.8999774189033175,0.32609915370019504,0.32540772123783884,0.09749126416255503,0.6831124652181302,16.724725200187194,17.25196697326049,0.752272263164405,1.0799999999999999e-47,0.0052101000000000005,0.005086829573452317,1.5671519771815703e-05,2.023049320220729e-05,8.753828086288624e-05,0.0026055561147337717,6.475059270145012e-09,1.0855113747838885e-05,7.373792895911538e-05,0.6054654066701148,1.825241600008084e-11,0.0001651077830083666,1.544548740666141e-07,5.727831825979629e-06,7.568101352395643e-05,6.29497700484223,2.293552812506074,2.24112056028014
0.005513579070232663,0.0043730583499669955,0.10925493993291938,0.0057907592231616805,0.006819368889529745,0.03386639750769569,0.7652948580282112,1.6235022135539962e-08,1.511748331742349e-07,7.525651676159246e-05,0.00017684029315681699,0.14890577332049332,0.605476261783864,0.0029334373315021353,0.3056707276238717,0.002804721247241788,0.002804721257899054,0.00018308718426902253,0.30457668465551535,0.8997973552568438,0.3260339097075963,0.3253426145754249,0.09747175909212134,0.6829757880546773,16.721378916645016,17.252271546640994,0.7521217485064111,1.0799999999999999e-47,0.0052101000000000005,0.0050751928221355914,1.5707365200443536e-05,2.0276751534902256e-05,8.773842986720183e-05,0.0026115101444913486,6.622978484169848e-09,1.0880002207007403e-05,7.524989378310829e-05,0.605465381781657,1.9594249374815443e-11,0.0001768402735625676,1.613296390527247e-07,2.177584847493955e-06,7.732432504168218e-05,6.2949029484378345,2.2945474529224033,2.2511255627813904
0.005796359907610697,0.00465487855614139,0.1092723070868248,0.005790763762154934,0.006819373307501355,0.03386637996985749,0.7652949250615408,1.6847841498922383e-08,5.747378686953318e-08,7.658091949310784e-05,0.00018857046701044038,0.14905930805430898,0.6054762617838656,0.0029334373315021128,0.30815892944815226,0.0028299175749864087,0.0028299175846290196,0.00018305293224176423,0.30451574575390233,0.8996173280081601,0.3259686788247421,0.3252775209661063,0.0974522579524215,0.6828391382375957,16.718033302627365,17.252578616108625,0.7519712639633948,1.0799999999999999e-47,0.0052101000000000005,0.005063558788573445,1.5743368669713083e-05,2.0323213727340027e-05,8.793944870438035e-05,0.0026174900578005283,6.755016438553829e-09,1.0904999203489532e-05,7.657416447666928e-05,0.6054653567846621,2.0941981511731845e-11,0.00018857044606845885,1.6794792767023426e-07,8.278634131708522e-07,7.852185983352144e-05,6.294834130003999,2.295544143440118,2.2611305652826412
0.006081659102460667,0.004939213172877861,0.1092896701008804,0.005790769130375281,0.006819378692539064,0.03386636222954105,0.7652949952416757,1.744288396603019e-08,2.1850878854948327e-08,7.766553247914977e-05,0.0002002983240531916,0.14921408420218907,0.6054762617838672,0.0029334373315020885,0.31063391210180186,0.0028550775749826085,0.002855077583707168,0.00018301846051519164,0.3044548191075905,0.8994373371589136,0.3259034610456992,0.3252124404056857,0.09743276074097791,0.6827025157614137,16.71468835800028,17.252888168404386,0.7518208095293305,1.0799999999999999e-47,0.0052101000000000005,0.005051927469554471,1.5779531315185125e-05,2.0369881251380864e-05,8.814134321641633e-05,0.0026234960248142187,6.866458813723801e-09,1.0930105453714138e-05,7.765866602033604e-05,0.6054653316784134,2.2295651139592683e-11,0.00020029830175754046,1.7434595706845487e-07,3.1473681400624635e-07,8.027829086909883e-05,6.294784647034694,2.2965428932311927,2.271135567783892
0.0063694725446683705,0.0052260579938217715,0.10930702900388213,0.005790775360604612,0.006819385085472843,0.033866344326811564,0.7652950685473867,1.8022713591480288e-08,8.308064083821741e-09,7.868427759819521e-05,0.00021202386549261045,0.14937009516779504,0.6054762617838687,0.002933437331502063,0.31309574170938603,0.0028801921522584478,0.0028801921601523603,0.0001829837907064454,0.30439390471526406,0.8992573827105134,0.32583825636492814,0.32514737289015444,0.09741326745551379,0.682565920620661,16.711344082629832,17.2532001903356,0.7516703851981941,1.0799999999999999e-47,0.0052101000000000005,0.005040298881733292,1.5815854214974136e-05,2.0416755504084168e-05,8.834411893779739e-05,0.002629528206879964,6.9725748518505585e-09,1.0955321637255057e-05,7.867730502334337e-05,0.6054653064622314,2.3655297233036726e-11,0.00021202384183731322,1.8055478473994133e-07,1.1966128544270326e-07,8.078883812861698e-05,6.294726962763892,2.2975437098166003,2.2811405702851424
0.0066597952615129125,0.005515407952349062,0.10932438382100616,0.005790782483985602,0.006819392524999115,0.0338663262979227,0.7652951449640353,1.858955194206291e-08,3.159546859562979e-09,7.952151118629414e-05,0.00022374709251633465,0.1495273343877845,0.6054762617838705,0.0029334373315020364,0.3155444840654772,0.002905253140550604,0.0029052531476929542,0.00018294894237446958,0.30433300257560714,0.8990774646641722,0.32577306477722484,0.3250823184156649,0.09739377809392347,0.6824293528098684,16.70800047638211,17.25351466877558,0.7515199909639626,1.0799999999999999e-47,0.0052101000000000005,0.005028673016440501,1.585233853126654e-05,2.0463837990447992e-05,8.854778188332742e-05,0.002635586779917796,7.0630560393574e-09,1.098064849457857e-05,7.951444813025479e-05,0.6054652811353759,2.5020959213583148e-11,0.00022374706749537544,1.8660232424018223e-07,4.550059176633539e-08,8.174214408245712e-05,6.29468457403364,2.29854660294984,2.291145572786393
0.006952621506047358,0.00580725720953787,0.10934173457441759,0.005790790530272985,0.00681940104800627,0.03386630817586749,0.765295224482669,1.9145297618049418e-08,1.2023071750197066e-09,8.026456438094614e-05,0.00023546800629546192,0.1496857953316467,0.6054762617838723,0.0029334373315020095,0.31798020463630045,0.0029302532135706398,0.0029302532200329817,0.00018291393321596822,0.3042721126873045,0.8988975830209417,0.3257078862776734,0.3250172769785073,0.09737429265424795,0.6822928123235676,16.70465753912324,17.253831590663307,0.7513696268206143,1.0799999999999999e-47,0.0052101000000000005,0.005017049882872648,1.5888985376485168e-05,2.051113015076818e-05,8.875233779817388e-05,0.0026416719120739072,7.145568206212907e-09,1.1006086733635779e-05,8.025741881273993e-05,0.6054652556971386,2.6392676762187147e-11,0.00023546797990278516,1.9251178205079381e-07,1.730778352698337e-08,8.231013618844292e-05,6.294644232537741,2.299551580903954,2.3011505752876436
0.007247944837034986,0.006101599233768321,0.10935908128375971,0.005790799528041286,0.006819410689843809,0.03386628999083403,0.7652953070992725,1.9691603652907572e-08,4.582922725068902e-10,8.087046010158304e-05,0.0002471866079873305,0.14984547150153854,0.605476261783874,0.002933437331501981,0.3204029685613732,0.0029551858047209907,0.0029551858105680675,0.00018287877924270523,0.3042112350490433,0.8987177377817405,0.32564272086160573,0.3249522485750913,0.0973548111346548,0.6821562991562917,16.701315270719366,17.25415094300309,0.7512192927621284,1.0799999999999999e-47,0.0052101000000000005,0.005005429478803389,1.592579590555811e-05,2.0558633479785784e-05,8.895779267143113e-05,0.002647783778958639,7.2162207863707005e-09,1.10316370935784e-05,8.086324388079668e-05,0.6054652301467804,2.7770489960361825e-11,0.00024718658021684054,1.9830364253401232e-07,6.5904574985891815e-09,8.322394674098891e-05,6.294615624446764,2.3005586529954085,2.3111555777888944
0.0075457581912444,0.006398426872737517,0.10937642396654952,0.005790809504857969,0.00681942148454667,0.03386627177058514,0.7652953928141453,2.022989614281592e-08,1.7550505079840225e-10,8.14313454460798e-05,0.0002589028987378318,0.15000635643212154,0.6054762617838758,0.0029334373315019523,0.32281284065513455,0.0029800450344561677,0.0029800450397465574,0.000182843494941924,0.30415036965951364,0.8985379289473783,0.3255775685245696,0.3248872332019297,0.09733533353342133,0.6820198133025747,16.69797367103667,17.254472712864256,0.7510689887824857,1.0799999999999999e-47,0.0052101000000000005,0.00499381181399025,1.596277124268796e-05,2.0606349432235286e-05,8.916415232542995e-05,0.002653922551403183,7.283172449954026e-09,1.1057300293581721e-05,8.142406227362984e-05,0.6054652044835822,2.915443917394549e-11,0.00025890286958339263,2.0399498447871956e-07,2.5166713584611322e-09,8.353789826181731e-05,6.294584018925789,2.3015678275604623,2.321160580290145
0.007846053948831422,0.006697732418607704,0.10939376263849948,0.005790820487428544,0.006819433465023253,0.03386625354077673,0.7652954816313768,2.0761440056290856e-08,6.806028758099637e-11,8.184795121314503e-05,0.0002706168796833502,0.1501684436903998,0.6054762617838778,0.0029334373315019224,0.3252098854085681,0.003004825644561297,0.0030048256493480003,0.00018280809342149405,0.3040895165174096,0.8983581565185759,0.3255124292623002,0.32482223085562567,0.09731585984892051,0.6818833547569514,16.69463273994135,17.254796887380813,0.7509187148756681,1.0799999999999999e-47,0.0052101000000000005,0.004982196881284209,1.5999912573467403e-05,2.0654279541773168e-05,8.937142292899723e-05,0.0026600884106990365,7.33749793298563e-09,1.1083077096565764e-05,8.184061371521203e-05,0.6054651787067813,3.054456521684377e-11,0.000270616849138785,2.0960157329370742e-07,9.685190344818812e-10,8.461968775498078e-05,6.294568648816046,2.3025791144619245,2.3311655827913955
0.008148823992465633,0.006999507666935247,0.1094110973137804,0.005790832501719158,0.006819446663214239,0.03386623532522635,0.7652955735584068,2.1287321159420197e-08,2.7274356704912866e-11,8.229072401971918e-05,0.00028232855195240586,0.1503317268755584,0.6054762617838798,0.002933437331501891,0.32759416699081595,0.003029522938689401,0.0030295229430203734,0.0001827725865412384,0.3040286756214297,0.8981784204959816,0.32544730307069736,0.32475724153286145,0.09729639007960902,0.6817469235139582,16.691292477299644,17.255123453751132,0.7507684710356582,1.0799999999999999e-47,0.0052101000000000005,0.004970584697517197,1.6037221015001994e-05,2.0702425253404247e-05,8.95796102707612e-05,0.0026662815269655783,7.394424494183892e-09,1.1108968218759692e-05,8.2283329595225e-05,0.605465152815661,3.194090911711012e-11,0.00028232852001149674,2.1513583010864737e-07,3.805109499135038e-10,8.452111410446729e-05,6.294540340265707,2.3035925215343593,2.3411705852926463
0.008454059760797342,0.007303743969971364,0.10942842800523758,0.005790845573060434,0.006819461110227158,0.033866217146141034,0.7652956686056501,2.1808525964579542e-08,1.1829728207169868e-11,8.262895637740407e-05,0.0002940379166670363,0.1504961996188029,0.6054762617838819,0.002933437331501859,0.3299657492507845,0.0030541327285615186,0.003054132732480149,0.00018273698503175762,0.3039678469702776,0.897998720880186,0.3253821899458057,0.3246922652303887,0.09727692422401726,0.6816105195681323,16.687952882977797,17.255452399237623,0.7506182572564408,1.0799999999999999e-47,0.0052101000000000005,0.004958975252799264,1.607469777839005e-05,2.0750788133205457e-05,8.978872066586055e-05,0.0026725020860974215,7.4421978052546805e-09,1.1134974442372552e-05,8.262151417959881e-05,0.6054651268094395,3.3343512426479315e-11,0.0002940378833235239,2.2061010290224387e-07,1.5751523292868927e-10,8.495463833316463e-05,6.294523563548368,2.3046080590005897,2.3511755877938967
0.008761752296803739,0.0076104322848650815,0.10944575472456905,0.005790859726236381,0.006819476836451555,0.03386619902431168,0.7652957667861782,2.232591191297297e-08,6.019138695831851e-12,8.293891263011135e-05,0.0003057449749439954,0.15066185558319944,0.605476261783884,0.0029334373315018265,0.33232469571874296,0.003078651285290537,0.003078651288836083,0.00018270129860194112,0.30390703056266266,0.8978190576717339,0.3253170898837975,0.32462730194502065,0.09725746228074066,0.6814741429140123,16.684613956842092,17.255783711166416,0.750468073532001,1.0799999999999999e-47,0.0052101000000000005,0.004947368555688183,1.6112344024374646e-05,2.0799369682065994e-05,8.999876014870696e-05,0.0026787502657425193,7.487638408280916e-09,1.1161096515163498e-05,8.293142499170307e-05,0.6054651006873689,3.47524169469643e-11,0.00030574494019157845,2.260343666152737e-07,7.32838949425851e-11,8.50887447150143e-05,6.294505649636347,2.3056257355344276,2.3611805902951475
0.009071892291501986,0.007919563217254844,0.10946307748247373,0.00579087498556043,0.006819493871657529,0.03386618097927961,0.7652958681154457,2.2840258505735925e-08,3.871366492837088e-12,8.313698494656791e-05,0.0003174497278957658,0.15082868846351594,0.6054762617838862,0.0029334373315017923,0.3346710696079128,0.003103075295340879,0.0031030752985488617,0.0001826655360362422,0.30384622639730025,0.8976394308711352,0.32525200288095846,0.3245623516736251,0.09723800424843233,0.6813377935461375,16.681275698758842,17.256117376927048,0.7503179198563255,1.0799999999999999e-47,0.0052101000000000005,0.004935764600491836,1.615016096894776e-05,2.0848171472000245e-05,9.020973506220331e-05,0.0026850262528121467,7.52316400966715e-09,1.118733522365687e-05,8.312946178255825e-05,0.6054650744486626,3.616766494695866e-11,0.0003174496917281009,2.3141828023414526e-07,4.180802016585463e-11,8.603123500447736e-05,6.294502370315408,2.3066455611193186,2.3711855927963983
0.009384470123470299,0.008231127060683805,0.10948039628877478,0.005790891374941213,0.006819512245080925,0.03386616302948007,0.7652959726110556,2.3352233749990286e-08,3.1164617003810714e-12,8.34017535989719e-05,0.000329152176631447,0.1509966919860637,0.6054762617838884,0.0029334373315017576,0.3370049338160501,0.003127401820682695,0.0031274018235852527,0.0001826297052826922,0.3037854344729121,0.8974598404788736,0.32518692893367523,0.32449741441311863,0.09721855012579676,0.6812014714590486,16.677938108594386,17.256453383972143,0.7501677962234021,1.0799999999999999e-47,0.0052101000000000005,0.0049241634050531,1.6188149760851677e-05,2.089719498807889e-05,9.04216513727742e-05,0.0026913302230993307,7.5649024427692e-09,1.1213691307927594e-05,8.339418869652914e-05,0.6054650480925804,3.7589298898622475e-11,0.0003291521390421481,2.3676892299025248e-07,3.039085032864791e-11,8.567670006745328e-05,6.294482543875934,2.307667543731098,2.3811905952976486
0.009699475894576592,0.008545113832238058,0.10949771115252295,0.00579090891793929,0.0068195319854968415,0.03386614519236623,0.765296080292556,2.3862471652064657e-08,2.8915406200851383e-12,8.358264354847108e-05,0.0003408523222575164,0.15116585990854003,0.6054762617838906,0.0029334373315017216,0.33932635092702035,0.0031516282627411865,0.0031516282653673983,0.00018259381353253465,0.30372465478822686,0.8972802864954145,0.3251218680384247,0.3244324901604611,0.09719909991158425,0.681065176647287,16.67460118621508,17.256791719817095,0.7500177026272199,1.0799999999999999e-47,0.0052101000000000005,0.0049125649577262875,1.622631165467713e-05,2.094644185183925e-05,9.06345156367971e-05,0.002697662370009933,7.599207611827587e-09,1.1240165581735188e-05,8.357504434085926e-05,0.6054650216183088,3.901736186713733e-11,0.0003408522832401545,2.420943996974221e-07,2.660330859185538e-11,8.592923619490601e-05,6.294473698778813,2.3086916940016424,2.3911955977988995
0.010016899462275112,0.008861513304762442,0.10951502208208352,0.00579092763781692,0.006819553121284065,0.0338661274845171,0.7652961911812641,2.4371523042986768e-08,2.8686306438969112e-12,8.375094978995962e-05,0.00035255016587850356,0.15133618601987173,0.605476261783893,0.002933437331501685,0.3416353832123636,0.003175752329779727,0.0031757523321559026,0.00018255786729227784,0.30366388734198013,0.8971007689212124,0.32505682019176463,0.32436757891265156,0.09717965360458623,0.6809289091053957,16.671264931487322,17.257132372039756,0.7498676390617691,1.0799999999999999e-47,0.0052101000000000005,0.004900969266811048,1.6264647849795595e-05,2.0995913613435954e-05,9.084833410031106e-05,0.0027040228777804147,7.632524045456031e-09,1.1266758820544096e-05,8.374331726591416e-05,0.6054649950250724,4.045189715246282e-11,0.0003525501254266064,2.4740090614376363e-07,2.572077123882686e-11,8.597397106360928e-05,6.294463631502861,2.3097180208695827,2.40120060030015
0.010336730468798936,0.009180315035983988,0.10953232908520993,0.005790947557581237,0.006819575680480992,0.03386610992173152,0.7652963053001131,2.487989787837716e-08,2.9231042654483633e-12,8.385831468456161e-05,0.0003642457085975766,0.15150766414005906,0.6054762617838954,0.002933437331501648,0.3439320926328544,0.0031997720073898652,0.0031997720095398104,0.00018252187244888738,0.30360313213291507,0.8969212877567166,0.3249917853903254,0.324302680666724,0.097160211203631,0.6807926688279184,16.66792934427752,17.25747532828013,0.7497176055210412,1.0799999999999999e-47,0.0052101000000000005,0.004889376329860456,1.6303159591093063e-05,2.1045611881656866e-05,9.106311326130767e-05,0.002710411938192435,7.660427204005782e-09,1.1293471831416037e-05,8.38506542573576e-05,0.605464968312064,4.18929485256801e-11,0.00036424566670462805,2.5269463536668305e-07,2.5947704326810295e-11,8.645029788335839e-05,6.294461451950587,2.3107465342862175,2.4112056028014006
0.010658958367543105,0.009501508394832967,0.10954963216910626,0.005790968700022389,0.006819599690835004,0.03386609251911046,0.7652964226735187,2.538804205932668e-08,3.0076364674172134e-12,8.399824955516111e-05,0.0003759389515170601,0.15168028812002082,0.6054762617838979,0.0029334373315016093,0.3462165408400512,0.0032236855317923784,0.0032236855337376314,0.00018248583432877214,0.30354238915978227,0.8967418430023766,0.3249267636308031,0.32423779541974435,0.09714077270758018,0.6806564558094002,16.664594424452122,17.257820576240054,0.7495676019990289,1.0799999999999999e-47,0.0052101000000000005,0.004877786157290117,1.6341848091158646e-05,2.1095538223516595e-05,9.127885943464593e-05,0.002716829737627495,7.691440951987546e-09,1.1320305398882492e-05,8.399055811420913e-05,0.605464941478499,4.334056004046594e-11,0.00037593890817650007,2.5798030038388334e-07,2.6601917302598306e-11,8.62580978559624e-05,6.2944508533494865,2.311777243125322,2.4212106053026514
0.010983572446906653,0.00982508258523094,0.10956693134048054,0.005790991087746973,0.006819625179845751,0.03386607529112929,0.7652965433272619,2.5896383175693376e-08,3.104285152374744e-12,8.407966833274655e-05,0.00038762989573889274,0.15185405184143996,0.6054762617839003,0.0029334373315015694,0.3484887891778403,0.0032474913656817548,0.0032474913674418043,0.00018244975775115374,0.30348165842134023,0.8965624346586467,0.32486175490995295,0.32417292316880697,0.0971213381153255,0.6805202700443871,16.661260171877597,17.25816810368289,0.749417628489726,1.0799999999999999e-47,0.0052101000000000005,0.004866198742829462,1.6380714628663604e-05,2.1145694291229768e-05,9.149557930126683e-05,0.0027232764733941582,7.717227163053885e-09,1.1347260353219296e-05,8.40719511055835e-05,0.6054649145235471,4.479477628908078e-11,0.00038762985094411645,2.63263293096028e-07,2.742461678099615e-11,8.654669141183898e-05,6.294448465990087,2.312810157807265,2.431215607803902
0.011310561851835125,0.010151026667583763,0.10958422660559056,0.005791014743207925,0.006819652174803803,0.03386605825170163,0.7652966672883862,2.6405292800222817e-08,3.206279097078431e-12,8.418131884325582e-05,0.00039931854236504465,0.15202894921661006,0.6054762617839029,0.0029334373315015286,0.3507488986839712,0.00327118817637194,0.0032711881779644188,0.00018241364707635555,0.30342093991635566,0.8963830627259907,0.32479675922458423,0.3241080639110325,0.09710190742578598,0.6803841115274261,16.657926586420437,17.25851789843323,0.7492676849871276,1.0799999999999999e-47,0.0052101000000000005,0.004854614095643926,1.6419760441551942e-05,2.1196081684378874e-05,9.171327931118848e-05,0.0027297523359689204,7.744993441426633e-09,1.1374337496188662e-05,8.41735738498144e-05,0.6054648874464067,4.6255642127490965e-11,0.00039931849610940254,2.6854752217501963e-07,2.831777550703393e-11,8.638479319937258e-05,6.294440509601615,2.3138452874436197,2.4412206103051526
0.011639915603282936,0.01047932957820112,0.10960151797028331,0.005791039688730774,0.006819680702824635,0.03386604141423563,0.7652967945851071,2.6915133686312938e-08,3.3110897232968594e-12,8.420135823303715e-05,0.0004110048924978756,0.1522049741882826,0.6054762617839056,0.0029334373315014865,0.3529969300915832,0.0032947748160242233,0.0032947748174650855,0.00018237750624949372,0.3033602336436034,0.8962037272048853,0.3247317765715549,0.32404321764356514,0.09708248063790545,0.6802479802530653,16.65459366794717,17.258869948376574,0.7491177714852298,1.0799999999999999e-47,0.0052101000000000005,0.0048430322084879705,1.645898683392513e-05,2.124670208786175e-05,9.193196628029266e-05,0.0027362575267392882,7.765361633148408e-09,1.1401537675236277e-05,8.4193592871404e-05,0.6054648602462304,4.772320296882807e-11,0.0004110048447746726,2.7383770978781547e-07,2.924465436062135e-11,8.704493098074845e-05,6.294445459338643,2.3148826426771687,2.451225612806403
0.011971622615793613,0.010809980146836578,0.10961880544002918,0.005791065946537426,0.006819710790879336,0.03386602479168414,0.7652969252467329,2.742620558734747e-08,3.417802885889143e-12,8.429952525627921e-05,0.00042268894724047616,0.152382120729515,0.6054762617839083,0.002933437331501444,0.35523294383072695,0.003318250303759056,0.003318250305062737,0.00018234133884000858,0.30329953960186673,0.8960244280958239,0.32466680694776767,0.32397838436357096,0.09706305775065031,0.6801118762158542,16.651261416324346,17.259224241459037,0.7489678879780303,1.0799999999999999e-47,0.0052101000000000005,0.004831453098020105,1.6498395040282126e-05,2.1297557096696183e-05,9.215164663165165e-05,0.0027427922354381013,7.793045481073966e-09,1.1428861689130556e-05,8.429173221079813e-05,0.6054648329222192,4.919750440424207e-11,0.00042268889804297175,2.7913642169255985e-07,3.019153742871975e-11,8.659929136602223e-05,6.294434993907245,2.31592223207618,2.4612306153076537
0.012305671713377452,0.011142967112531037,0.10963608901995181,0.0057910935387669995,0.006819742465821581,0.033866008396589084,0.7652970593035925,2.793882149607356e-08,3.5261127234154674e-12,8.433996636842485e-05,0.00043437070769695367,0.15256038284351928,0.6054762617839111,0.0029334373315014002,0.3574570000298757,0.0033416138094723865,0.0033416138106519464,0.00018230514807743251,0.3032388577899377,0.8958451653993196,0.3246018503501661,0.3239135640682357,0.09704363876300769,0.6799757994103431,16.64792983141854,17.259580765687044,0.7488180344595274,1.0799999999999999e-47,0.0052101000000000005,0.0048198767539200105,1.6537986397852753e-05,2.1348648438428928e-05,9.237232735796737e-05,0.0027493566687612735,7.815508570682794e-09,1.1456310407636859e-05,8.433215085985417e-05,0.6054648054735035,5.0678592703194544e-11,0.00043437065701836094,2.8444791706379635e-07,3.115376484571579e-11,8.672769609560672e-05,6.2944335855108,2.316964066694092,2.4712356178089045
0.01264205164384833,0.011478279137915567,0.109653368714854,0.005791122487495164,0.006819775754412564,0.03386599224112132,0.7652971967869749,2.8453247477831852e-08,3.635947963528687e-12,8.439321060654626e-05,0.00044605017497271695,0.1527397545635116,0.605476261783914,0.002933437331501355,0.3596691585174306,0.0033648646391942582,0.0033648646402615148,0.0001822689368837524,0.30317818820661724,0.8956659391159079,0.324536906775731,0.3238487567547633,0.09702422367398353,0.6798397498310836,16.64459891309636,17.25993950912703,0.7486682109237215,1.0799999999999999e-47,0.0052101000000000005,0.004808303184773961,1.6577762191237212e-05,2.139997777264395e-05,9.259401515344371e-05,0.002755951024548014,7.839264569544634e-09,1.1483884663546222e-05,8.438537134197671e-05,0.6054647778992505,5.2166514365077336e-11,0.00044605012280620257,2.89774893303714e-07,3.212985488186785e-11,8.658601501869144e-05,6.294428796605842,2.3180081559547747,2.481240620310155
0.012980751091767299,0.011815904822126489,0.10967064452924079,0.005791152814751067,0.006819810683342864,0.033865976337116195,0.7652973377290726,2.8969745700923515e-08,3.7473225911012545e-12,8.440236728290538e-05,0.0004577273501747185,0.1529202299525626,0.6054762617839168,0.002933437331501309,0.36186947882321846,0.0033880022218428134,0.003388002222808459,0.00018223270790269065,0.30311753085071513,0.8954867492461495,0.32447197622147766,0.3237839624203746,0.09700481248260116,0.6797037274726282,16.64126866122443,17.26030045990513,0.7485184173646131,1.0799999999999999e-47,0.0052101000000000005,0.004796732387500712,1.6617723756649112e-05,2.145154682549694e-05,9.281671699588466e-05,0.002762575509088479,7.859025490867138e-09,1.1511585325056002e-05,8.439450825741451e-05,0.6054647501985917,5.366131643446916e-11,0.00045772729651340205,2.9512064544184047e-07,3.3119697824075445e-11,8.688376869875751e-05,6.294430934471925,2.319054510400839,2.4912456228114057
