p_value,correlation,rmse,r
0.009071120264553688,0.921192900786272,25452885378.485657,5795.084013637621
0.011209278249177931,0.91226182141823,22168458748.199764,4769.21450082567
0.008202680992397716,0.9251103533855974,29621528320.169163,5348.223064516391
0.008504640649638058,0.9237263337623672,28280992831.225582,5346.340175802135
0.009510732328275087,0.9192794443630912,26255387908.649487,3762.119303007053
0.008241701038010606,0.9249301274958744,29578120804.39883,5190.719871851702
0.009397541950420156,0.919767935597634,26067656199.373158,4552.923153582207
0.008906213945658372,0.921922260519962,27012998695.089504,5145.718115482662
0.008515854767409537,0.9236753987159274,28033386176.90681,5547.167215332903
0.009413732284600374,0.9196978891300432,24665047770.472717,5621.594816749207
0.008915343897834688,0.9218817091050604,27134932775.627056,4962.097518422589
0.008545921774440135,0.9235389937749968,28847921336.540432,4384.696338392511
0.011235990335928306,0.9121557422327892,22292682415.234024,4657.345120216204
0.008011338533983087,0.9260002313813406,29714402265.914955,6139.862460294935
0.00991895698702808,0.9175407200347464,24634692155.39254,4778.778817636856
0.009154154666611984,0.9208280899689572,26467581283.855103,4872.4718915845115
0.009553494740610464,0.9190956317990432,24634812783.13965,5435.7204278531435
0.009642928900892113,0.9187124897312556,25398695838.166416,4620.249379265093
0.00964445853033982,0.9187059517371098,25273718905.71793,4776.634659721421
0.00881460075457296,0.9223302922481912,27347048893.499943,5039.7271845492305
0.008344841600121824,0.924455731421692,28685800484.794125,5623.125495239217
0.009895940262949245,0.9176378186193128,24838044479.856003,4615.843516335663
0.009817404562704529,0.9179699580357732,25118564511.27297,4413.756544608141
0.0123323181285351,0.9079025871061246,21104553345.376724,4929.56923039199
0.009507565870938971,0.9192930712027148,25664516727.305336,4708.916370192577
0.008278737812031705,0.924759445751522,29320761706.068333,5285.158753495697
0.009183283096460266,0.9207004958057304,25691388086.4214,5479.311219899354
0.00952382307608879,0.919223131740476,25249704828.15416,5088.122086385498
0.01108997055144572,0.9127371186096912,21790576052.6344,5054.115603924003
0.010604215463598094,0.9146983439928852,23437449451.80956,4605.268289069676
0.010121179776423756,0.916692277547859,23414708079.919342,5284.413237154152
0.009191800483279965,0.9206632234232252,26062825330.79908,5197.984134725642
0.010700359258715531,0.9143067635949292,21965519580.972458,5281.959916326531
0.008193662521414746,0.9251520672578084,29565682586.96955,5455.327055006437
0.010143516895455512,0.9165990668166366,24272340571.392742,4662.966275765065
0.008859479184062996,0.9221301539757322,27917192545.675724,4041.0304403672526
0.010445934562920462,0.9153467690549364,23393088922.076733,4882.454436712547
0.008394138560803581,0.9242299976436948,28371529729.772774,5698.987225803213
0.00984329932271723,0.9178603031120592,24913882222.680283,4664.009387928776
0.009680665017652737,0.9185513434815346,25243755485.05265,4713.536253684323
0.008664511186244133,0.9230032521713648,26902737448.593307,5878.628059578611
0.009646024848508909,0.9186992574485382,24383153779.353767,5427.480107301939
0.00919799969090463,0.9206361060260364,26148378871.368538,5101.982461837869
0.012526814200105756,0.9071674474114628,21500500260.720642,4283.496339866113
0.011205417613640795,0.9122771629175538,21792215964.16284,4964.413375006308
0.008390305072396886,0.9242475282476641,28688807558.856388,5363.939063754894
0.011054212433294092,0.9128800534718966,22164063215.44676,4924.141535018019
0.009344174024430742,0.9199992446890476,25845435235.312057,4990.183158465758
0.009838883566688338,0.9178789923261864,25204661073.558014,4302.378485734273
0.00823306420048114,0.9249699834903556,28687523121.615013,6014.435193908007
0.010077153084237664,0.9168762895749428,23752919332.6232,5166.828144527912
0.008330043560844458,0.9245236191059172,29562912121.065605,4607.054273780072
0.008905293657151066,0.9219263491762276,27078085177.95504,4952.080464880192
0.00829381873966935,0.9246900527046806,29310173086.52088,5217.344442211834
0.008487291819252845,0.9238051973823808,28265929153.066525,5441.8414562455155
0.008473209369730977,0.9238692705081208,28233301332.07815,5526.965832206652
0.0090439346068198,0.9213126930960912,25781188301.455338,5693.163059388895
0.008745829447797306,0.9226379462679166,27115246066.61405,5552.4231281278235
0.008438702938315593,0.9240264891956572,28811669099.841637,5064.35603218399
0.008809765770980934,0.9223518837074499,27317191901.722363,5167.579978099962
0.01018815056807546,0.916413112455794,23188678257.423595,5309.15546725023
0.008562890898293929,0.9234621130353554,28002168034.36401,5399.674556452365
0.0089736772737705,0.9216230919005496,26920872309.776573,4979.689584880402
0.00813470458281054,0.9254253227295164,30015404430.16555,5284.52140074004
0.010945437615481396,0.913316238600244,22629529622.01833,4764.000355750271
0.0103072404209615,0.9159188811845608,23416245901.759056,5058.17665299289
0.008335085535062863,0.924500481890066,28685588232.720688,5663.167453991915
0.00893456530679081,0.921796401618336,25952759831.640816,5806.088152122386
0.008286194974142798,0.9247251248480572,29280593103.762238,5292.091454829641
0.01051372473621142,0.9150684757057079,22213732110.08196,5349.620498290416
0.008139447063962878,0.925403306919208,30159782638.701214,5046.270844919326
0.008229608423828683,0.9249859363952512,29536732328.349087,5298.801624056344
0.008515248110365572,0.9236781533453156,28683914497.666267,4815.1403673095865
0.008826578780126089,0.9222768270864844,27591403801.2675,4780.282031759789
0.009863652718442459,0.9177742121090676,23897711472.6485,5369.985205916678
0.008813435795090458,0.9223354940504244,26030758753.86368,5978.0419336284385
0.009087475262487541,0.9211209173198096,26579838688.377464,4994.223731316815
0.008461992337809594,0.9239203434745428,28365222520.994564,5448.209436978614
0.008002836848071477,0.926040009052822,30428684032.044838,5581.617455638462
0.010038120729323127,0.9170397539852476,23637014907.47298,5277.901470029756
0.009515886508962564,0.9192572680736072,24687789436.5642,5464.895935092821
0.008592676907732633,0.9233273427997876,28531982633.762787,4587.073281611701
0.009843377874636546,0.9178599706863262,24422241967.676003,5094.576203119613
0.008283947203847307,0.9247354684210054,29989858736.578808,4233.336521126616
0.008296505172410418,0.9246776978586068,29368058755.18977,5142.063106910982
0.008671936667207614,0.9229698257068084,27715147762.23222,5268.6174517272475
0.00909880986256068,0.9210710671302774,26786147486.67044,4708.493144471563
0.009166402415525885,0.9207744159302784,26544008688.363583,4760.579031234774
0.008756066405719002,0.9225920760707867,27748555806.20848,4886.732973791759
0.014225385118822927,0.9009680011229232,19669433409.763485,4352.486899224849
0.012199339095438948,0.9084084410149612,21472137065.008003,4203.574134836587
0.009174747920008584,0.9207378628920424,26072522957.1249,5232.165045159085
0.00942458281401309,0.919650977741102,25206058622.924736,5318.628392237634
0.008950732104033014,0.9217247200120644,26370677530.184708,5544.725077185041
0.008360188691505635,0.9243853867578821,29227295761.61723,5033.262504379219
0.010109399692433844,0.9167414749482968,24150689007.91468,4835.521081038513
0.010449766779923712,0.9153310136613784,23262055463.06781,4967.525121709707
0.010885053073153851,0.9135592864137456,22548145463.10363,4885.111305067002
0.009688346980422823,0.9185185762352024,24413068426.35049,5351.137154163202
0.007615106731679613,0.9278765295468032,32949911580.75668,5413.870984311579
0.00902679122135403,0.9213883246138362,26768364625.015697,4984.6230128748575
0.008936425212180141,0.9217881518166876,26684204024.17123,5360.676789915979
0.008620779607165101,0.9232003970932292,27924498583.089104,5183.455919322401
0.009019863152983542,0.9214189089980508,26174587853.60341,5516.254046454088
0.012205565232786372,0.9083846973874019,20110062258.610115,5355.254109100985
0.008420654892320658,0.9241088445510768,28929120743.676426,5026.603545300069
0.009987421864637277,0.9172525380250378,23740780738.54252,5289.868792654461
0.009777458120943,0.9181393924730256,25257631598.98955,4395.2216829383115
0.009975058683360198,0.9173045059631596,24662757153.6666,4617.846188319387
0.009484028031922227,0.9193944353939412,25699291393.696686,4743.749935892176
0.010301401099876449,0.9159430499897704,23755464246.016552,4818.4288038497
0.008275391279241453,0.9247748527524724,29040647940.433125,5591.69497684133
0.011047319117325448,0.9129076336588972,22019099500.717747,4997.258821699855
0.01080278197673755,0.9138914816482324,23336354647.93412,4353.636686000773
0.010707676715721962,0.9142770305849152,22688453073.18293,4997.386300007513
0.00996376929871982,0.9173519875684232,23980923837.022255,5192.860822340957
0.009016187622407015,0.9214351394900564,27190234314.398003,4484.545591993854
0.009387492809895174,0.9198114420633878,25749215823.494503,4968.148416105205
0.0102143738465712,0.9163040444053616,23452925390.25129,5155.186127183712
0.014399305906726338,0.9003539059725524,19710121148.94596,4137.599674818007
0.007913838247895823,0.9264576573133086,30811391263.34236,5713.6596401550705
0.008515090334994311,0.9236788697668418,27950229389.373413,5622.095898490519
0.009545743570591488,0.9191289202054741,25072400098.6104,5170.830484627683
0.0091431835201096,0.9208761991171112,26146448220.49229,5251.2379626837455
0.009160658764234095,0.9207995823324476,25738182663.27317,5495.7219154215
0.008826655875384374,0.9222764830780948,27809000302.5796,4421.661645385307
0.009382297169401515,0.9198339447955112,24994579428.574787,5516.534441787983
0.009757060081288772,0.9182260411920378,25166702352.7714,4458.662919405085
0.010654345070658804,0.9144939592711079,22469127340.0276,5151.26663338573
0.008980619594612733,0.921592368064112,26848390509.31871,5063.482280656009
0.008439239667864437,0.9240240413485781,28096177136.902473,5757.1401832698475
0.009336449165894949,0.9200327791531911,26218567437.97775,4567.852340052822
0.008744990528026528,0.9226417064926392,27083322822.72,5577.412631369364
0.00897897892396987,0.9215996279506196,26969715615.728508,4918.099842140136
0.009937442670989234,0.917462815300556,24232588983.155067,5070.063146948532
0.008475897717503091,0.9238570349122464,28889695677.066658,4741.444110015709
0.009037102509756078,0.9213428259171692,26595340166.544003,5142.73088442818
0.008438706559660393,0.9240264726796401,28736006720.42122,5154.65292791801
0.008642492106391085,0.9231024550262508,27859746102.929626,5176.647893105276
0.008992491132107741,0.9215398562966356,26618582293.2264,5253.566616046233
0.00934849527197972,0.9199804915504184,25025728632.0891,5554.472521454695
0.007540219658379569,0.928236448112428,32705695612.695717,6273.335228659177
0.010734137222248644,0.9141695957728364,23165641464.037327,4629.10523537789
0.013166284640211514,0.9047885106523792,20326579037.408558,4715.856436492561
0.008418035935148291,0.9241208022937424,28823285464.899387,5153.535733265404
0.009871232541954312,0.9177421729328106,24179047321.19125,5211.293826454786
0.009439594396821877,0.9195861196074712,25196405327.044632,5295.827699514453
0.010012590091625391,0.9171468411735328,24539220248.170486,4668.138988740743
0.0104303206232303,0.9154109916392604,22965866222.31773,5152.917788667087
0.008763663467545004,0.9225580516891408,27494219846.8408,5131.804008912167
0.008631869559976616,0.9231503568845636,28292893182.32355,4745.790809116485
0.00988557910875759,0.9176815640652384,23619114527.17999,5461.398691104315
0.008188880160652081,0.9251741965710074,29788537217.149624,5237.897796135201
0.011155101242323807,0.9124773461218216,22186456599.5028,4813.571058003975
0.008334481659694628,0.9245032526666516,28888947310.61516,5410.677141720429
0.0102153650226848,0.9162999245643356,23804442875.83149,4926.46109637747
0.008592898021092001,0.9233263431973988,28184640998.07847,5078.959286238905
0.010487852830499621,0.915174582520518,23294521357.3376,4894.0098066307955
0.008665205910167527,0.9230001242190292,28106418857.14476,4855.015651319818
0.00915365963968125,0.9208302600884772,26572680919.834843,4734.671971378315
0.008603932884060878,0.9232764730162656,27783319459.96636,5454.588606191517
0.010701995533653523,0.9143001140665308,23398430491.00897,4473.493394355259
0.008787458476632972,0.922451575510645,27681832169.6668,4833.16322681571
0.009153795811872159,0.9208296631255116,26462773810.64711,4826.2567517631105
0.008376824182468916,0.9243092075482976,28736796277.331417,5375.94305975118
0.009219365756579086,0.9205427117320236,26471209998.007183,4653.527851929025
0.00857050768873263,0.9234276283148399,27862722958.101814,5501.819715718309
0.012136713396754305,0.908647593393146,21045608105.496967,5122.618104994601
0.011102561242236587,0.9126868433775792,22573352087.070103,4600.3884494569675
0.009915201683098543,0.91755655472626,24384928525.457897,4989.444356847543
0.008757085870834666,0.9225875094363424,27313381327.832256,5357.065396718398
0.008635546532206806,0.9231337725133472,27777491538.009613,5343.639275538489
0.008514799023915998,0.923680192560147,27676761903.31906,5808.127936177712
0.009290471812995568,0.9202326514241592,26089230306.61084,4887.625111041964
0.008969306180777601,0.9216424424757724,26375925548.777428,5497.149288589504
0.00867765684499203,0.9229440853081492,27722580582.668705,5234.083501990001
0.009291658654809038,0.9202274859630584,25885647300.673958,5091.663075676965
0.009656049243313107,0.9186564266718849,25308394974.528328,4708.4455275371865
0.008554605185697407,0.9234996432247132,28420293642.175133,4974.1168840514065
0.008695729471826357,0.9228628139347366,27688299175.03511,5113.8339956208365
0.008458885030909042,0.923934497372588,28452874889.401787,5342.9074363241525
0.009235373476522543,0.920472808473794,25511388571.724155,5487.306544254548
0.008439451565204002,0.9240230749753076,29017229954.63512,4765.981422764262
0.008050129460823887,0.9258189967671672,30460312513.589375,5312.357801106418
0.008524530839280696,0.92363601397837,28722393054.54835,4707.4316081567795
0.008291909540718024,0.9246988342533616,29124209914.413967,5412.92624362447
0.00844234343890935,0.9240098875542166,28722743494.503708,5152.500836659023
0.008346175067651462,0.9244496168667148,28525609805.54296,5754.675901847387
0.007648527189981219,0.9277164625899122,32390325000.276375,5867.100813963495
0.01090944663893931,0.9134610238383668,22169230976.54286,5050.793703875618
0.009268034000480038,0.920330367336392,25489711364.427628,5437.9395578782405
0.009456558620927391,0.9195128852808836,26085743079.79513,4367.700681246897
0.008817832602197392,0.9223158630822572,27344536144.84309,5074.860615036331
0.008741176727345625,0.9226588030062136,27246578833.386097,5469.012886046264
0.009089138973646256,0.9211135983358114,26492230083.902542,5083.486014099145
0.008842847678850635,0.922204265634642,27374312331.485104,4974.357946491024
0.008073668790501207,0.9257092262183308,30261072027.810856,5357.077534612463
0.008626523432004162,0.9231744758363568,28331794706.644245,4713.566631024429
0.008814475270974521,0.9223308525441986,26277377479.992058,5876.488447573121
0.010078092921186485,0.9168723574036974,23790482659.954185,5143.762851456858
0.008556577595244171,0.9234907075796062,28512056190.06491,4847.979283972371
0.010841714237766158,0.9137341282342468,22766813687.067486,4796.309317464074
0.010896054709045215,0.9135149562407112,22209706128.38164,5045.216138086505
0.010204869472822531,0.9163435593532958,24302399193.86013,4489.069417687624
0.010846615039712895,0.9137143399694552,22378081313.517925,5013.810116506128
0.009885286851019793,0.9176827983184672,24139255361.97308,5214.039802838917
0.008689567496834964,0.9228905146790368,26997613197.888447,5769.6296616247655
0.010308362254647778,0.9159142387033454,24211093002.961395,4351.844385061181
0.00927510954620353,0.9202995411789118,25838782528.607517,5177.147336356556
0.012619080165644659,0.9068206385434504,21275175440.687767,4478.239362583358
0.009982633480836008,0.9172726620211308,24165399272.020603,5042.311120096615
0.009532182072818264,0.9191871934113254,25704023490.123463,4583.0848325318075
0.009346433603523751,0.9199894381528572,25319660362.61821,5394.349326062
0.01053944835766377,0.9149631024865366,23096959246.085648,4956.71873680661
0.00906299914398148,0.9212286678185398,26693359587.02024,4909.228879675036
0.008549133870095642,0.9235244352791472,27672521563.040703,5715.835086006978
0.0095341009656945,0.919178945562044,25518906886.128616,4808.832765030255
0.009180664061541114,0.9207119601708059,26147466880.072712,5148.768954174622
0.009159382474092018,0.9208051755708972,26177555220.467167,5179.323362061835
0.008472758165100059,0.9238713242807725,27678088282.821915,5917.35480325659
0.009330546067607085,0.9200584142420192,26262902540.394073,4539.932745223099
0.008277265921028317,0.9247662217724386,28881307549.620007,5724.974080078517
0.00983998566404438,0.91787432743602,24641460994.389862,4935.621177458691
0.009161302580045015,0.9207967610053632,26512009902.53981,4809.3105879366385
0.009425456198251095,0.9196472028759208,25293216198.70662,5253.917498042865
0.010168735547628354,0.9164939513206048,24448528626.0818,4385.812106845654
0.009969358818417965,0.9173284755527495,23421442973.34502,5445.9748866004165
0.008965237702360436,0.9216604575135066,26790837781.20288,5175.4800098410715
0.008590309056210003,0.9233380480937692,27851509155.031628,5441.17147602309
0.00808075569105907,0.925676208526299,30355245698.1698,5183.110100010824
0.008879864872308487,0.922039405512584,27478115619.00735,4709.710172717787
0.008768571452876453,0.9225360782954368,28005038978.88469,4362.728616325972
0.01249111844381514,0.9073019515468544,20985130757.78298,4861.751751796026
0.008105850881340167,0.9255594038685948,29583034537.163975,5854.614151208449
0.01056559955401166,0.9148561055156532,21914551270.852047,5384.481964106793
0.008593673836300345,0.923322836015132,28985701414.111008,3653.4587492483447
0.008114005085082152,0.925521488330443,30039758828.48705,5369.643085223508
0.008356965852061426,0.9244001536930696,28617134028.872288,5636.808673165444
0.007737345041804669,0.9272927190154088,32494305796.543575,4882.3155124957375
0.009553259583953585,0.9190966415168762,25132640863.900208,5116.333031605554
0.010457589054484823,0.915298862638696,22429752441.013657,5331.769709984116
0.010002510095723505,0.9171891577743979,24218907004.50418,4960.751052764312
0.008429073278973851,0.9240704197865393,29059366557.484123,4647.935542474052
0.009033662601313792,0.92135800175246,25999026225.505573,5595.759105097556
0.009185910052693704,0.9206889983624676,26254986659.900864,5030.335695844779
0.010533873345071469,0.9149859291523748,23802838928.02509,4349.543293669326
0.009385335988179021,0.9198207826950752,26138142227.09104,4511.11908512236
0.009060334001108292,0.9212404090332188,26684044556.106083,4963.149398898454
0.00913081611543954,0.9209304645926928,25817033888.888042,5507.382439509216
0.00836261835794711,0.9243742559444644,29123569702.183136,5084.148245421986
0.009092434976721766,0.9210991005095948,26325696002.37458,5235.6205607591555
0.008247848718425831,0.924901770478,29321504480.62587,5431.864202192927
0.009702484426095512,0.9184583062193776,25378869823.483044,4447.630296005114
0.00881914947587852,0.92230998439988,27338611615.7052,5086.015970510319
0.009591351317655235,0.918933239946385,25896241558.020336,4094.3482634813317
0.01031246397956774,0.9158972666322248,22484839525.96873,5429.590496163588
0.008872207037303233,0.9220734830650248,27477988086.49799,4733.941605569088
0.012911481103903224,0.9057295820746932,20621026944.350697,4732.340634725514
0.008480661059309922,0.9238353599402688,28598579193.605217,5113.420946530506
0.008313123966622097,0.9246013116221784,29065400507.459843,5381.27074703104
0.009322096546243705,0.9200951212695476,25346179354.829845,5423.7709956210665
0.010826766815542586,0.9137945091356384,22742391048.129467,4831.295180852932
0.008911816646157086,0.921897373281904,26520052687.615032,5536.637480420588
0.008795842612551995,0.9224140921992316,27758324539.18759,4738.556650685077
0.007792266297079911,0.9270318787148042,31454266646.078026,5816.728108805173
0.009362102175415596,0.9199214684682304,24597898113.7899,5714.865387679936
0.00856649415972314,0.9234457975512402,27391120825.46468,5842.030473803233
0.012713978081496552,0.9064652128317184,19861411696.15712,5167.49471161239
0.008049983789754302,0.9258196765587682,29982087243.89923,5765.571306910016
0.012056363102210272,0.9089553075991096,21389042071.1304,5010.226453729549
0.00980705691994196,0.9180138158095597,24372398671.55875,5191.211155616775
0.014415941358115096,0.9002953558671465,19302858882.8738,4487.581475118095
0.011381831955721835,0.9115787165556396,21823837971.967686,4799.8172852169155
0.009758297914761087,0.9182207805011516,25081022888.223427,4693.013939780862
0.010256809429452821,0.916127833385692,22947094660.33856,5334.665267505172
0.010421702713208034,0.91544645842429,23910951848.997944,4462.208813311348
0.01029767652874646,0.9159584693685744,23574873255.84137,4969.564555813559
0.012232251067273634,0.9082829961653466,21245953682.10591,4934.6403104857345
0.008696766021418905,0.922858155133898,27348260917.142086,5520.979260081542
0.010020770650180722,0.9171125137522852,24486859163.89109,4706.3297942205245
0.011164980058128464,0.912438008895732,22590118058.32984,4497.568435083553
0.008492459914008096,0.9237816962683999,28854029743.618214,4684.215750233689
0.00940403210019499,0.9197398493365848,25633741418.164013,5035.16281288239
0.01025484499510945,0.916135982756768,23871381031.08688,4805.972594026853
0.008304139810206687,0.9246425969499384,29787231096.528706,4381.718080332441
0.01042364695583848,0.9154384557021528,24262031740.024662,3965.9682844816466
0.008943652386777728,0.9217561028613764,26925022069.678303,5109.04357893333
0.008396006228081898,0.9242214581826688,28878550257.042545,5198.093499101681
0.011040879876552171,0.9129334046219614,21734341068.63811,5109.528843049018
0.009487401633732538,0.9193798996991938,24958235982.6831,5361.928102092821
0.009499308410279336,0.9193286175325636,24542192438.678574,5557.061942399588
0.009151707051919065,0.9208388204796276,26768695591.60128,4544.793171447921
0.009985958336731163,0.9172586882526492,24730363380.900608,4511.517291447221
0.009174242520680245,0.9207400760649184,25832001969.89236,5404.970582313645
0.008862673152550479,0.9221159290764038,27623944041.111103,4553.8759647525
0.007768330279506523,0.9271454487825914,32259168536.085693,4954.950220485139
0.009198084633372171,0.9206357345211058,26854816889.962257,4139.431227360484
0.00967225186651433,0.9185872440843876,24519517138.5628,5316.231758969767
0.009278724277749516,0.9202837972225294,25761922139.161617,5227.849371969336
0.007804854941690264,0.9269722171194248,31727794509.50732,5424.656815284427
0.009524835551697796,0.919218777929013,25830604550.590816,4442.544011006092
0.008484225175498194,0.9238191457635104,28754940643.713726,4904.617117264984
0.008454858960074555,0.9239528400373084,28282285983.350555,5554.159472026906
0.008044809613121606,0.925843826363598,29398629926.353806,6205.489045622224
0.012783193949607013,0.9062067832254465,20589049707.92076,4856.005786914291
0.00824899590696398,0.9248964800529076,29351883317.374004,5402.084400399384
0.009230782869472022,0.9204928489256604,25787597733.645767,5313.742851890659
0.008423336474344218,0.9240966027482248,28236465375.793705,5707.241719922094
0.007924400347251708,0.9264079728063356,30829988480.945686,5631.472403968133
0.008005125106929464,0.9260293007286962,30683154671.51285,5276.816656866236
0.010631217416919879,0.9145881955692542,23222784291.853443,4733.028175283004
0.008957078653595392,0.9216965973920336,26722627307.559414,5268.547134238317
0.009537569583166938,0.9191640386804144,24672523031.40172,5440.263444091353
0.009010681611426229,0.921459459078204,25414008396.488308,5899.21420507277
0.008380665611517074,0.9242916268873986,28055136528.370224,5949.911505337221
0.009100475366202112,0.9210637446982648,26033873506.182343,5428.98800742061
0.008336674327677956,0.9244931924594388,29404818210.63982,4822.872800476826
0.007905783378961348,0.9264955694249821,31171352139.899975,5443.615047053552
0.008936316332601701,0.9217886347402524,27176873343.10135,4845.3753723887485
0.009708718360865854,0.9184317435830228,24150614421.034016,5451.847900759134
0.00946542761853675,0.9194746233395512,24858565464.339897,5454.9093931769
0.008497406545272628,0.9237592087419424,27976696864.487858,5658.739743970869
0.009734868058923169,0.9183204105069116,25222797631.961704,4535.304082682149
0.009254916635945229,0.9203875462598125,25762797722.06357,5279.464963254284
0.008865300954811667,0.9221042275666232,27636554465.744904,4523.457691828061
0.008470133142071424,0.9238832737963332,28412515309.455093,5297.118575732842
0.00972240377187194,0.9183734594260492,25156788584.923416,4701.217389385355
0.008608169197909332,0.9232573359838876,28150144099.909317,5052.355461109259
0.00986896276530683,0.9177517658048356,23057433984.679054,5643.035054524167
0.010046196893619477,0.9170059063771636,23525495605.29671,5320.202415958797
0.011551461436871859,0.9109120590265808,22451297776.54932,4057.217198322997
0.008424131939891059,0.9240929716997216,29288431457.305683,4418.0879248263755
0.008444609573392924,0.9239995551431656,28749392491.356537,5109.229060543575
0.010515047848273994,0.9150630527145808,23453883916.466537,4726.274292543233
0.009481859681335513,0.9194037793998184,25921621903.18484,4464.226918738316
0.009289951452561384,0.9202349162765942,26504564129.414173,4375.2520488079745
0.009608086365572293,0.9188615515032472,25202586915.44177,4945.583802737563
0.010324497689075464,0.9158474925703024,23955049004.24449,4614.08594260364
0.009237361271709878,0.9204641321878064,25846777343.200626,5257.611060394022
0.00940597152339011,0.919731458268922,25315908617.365692,5278.1187695761355
0.009125955534798672,0.9209518015383888,26207548083.88904,5245.595411461133
0.008893356667057113,0.9219794014414572,26944877699.784847,5256.519582429694
0.008622408013374987,0.9231930474200796,27799528966.76415,5374.304106247706
0.010457297539809587,0.9153000606096994,23228245688.71046,4979.008133636048
0.00910589981926498,0.9210399004569921,26203164065.91892,5298.8662078853795
0.009321385209988877,0.9200982122459864,25853824840.62603,5045.89815227305
0.008166395184723221,0.9252783252347758,29893989030.177326,5246.442346579013
0.008293739934059083,0.9246904151593812,29276915317.9156,5257.09391121875
0.009563673786580221,0.9190519364803468,24981590305.36589,5204.89194215828
0.009180099627012358,0.9207144310919188,26679071735.123882,4545.846528385255
0.0082292735998318,0.9249874822168259,29285991655.68419,5514.989115161247
0.008799014229538408,0.9223999172465148,27168200503.737583,5353.318635312216
0.011331879864566569,0.911775947772402,22213964365.710068,4602.834042838822
0.009150180367220515,0.92084551427633,26861773479.06493,4414.007227667879
0.010661573541361926,0.9144645263770668,22945499121.74373,4900.614644722589
0.00821458849147466,0.9250553108380868,29890472539.27502,4906.244125532552
0.009340699043607974,0.9200143282973422,26354819226.198288,4422.681424801624
0.009305882699230286,0.9201656039456628,25507703515.93942,5349.617503238364
0.00939011816014779,0.9198000737636572,26494153134.53873,3874.819978819428
0.009062840234405036,0.9212293678433184,26846978094.195736,4752.926149958623
0.008887479686004967,0.9220055335714362,27025883902.917614,5191.786982123096
0.008987266774335064,0.9215629612179872,26842022523.02932,5045.710665459925
0.00909219459362196,0.9211001577743124,26109599552.006763,5396.788619993988
0.00951151939655796,0.9192760575590424,24963681411.638298,5315.950513352147
0.008331119237897953,0.9245186823382804,28384092894.958405,5898.2606072516
0.00911378053573256,0.9210052715276986,26145125437.02544,5322.771861836506
0.00812632012100588,0.9254642608400768,29218192364.42444,6040.396693065412
0.009309554224792032,0.9201496383565252,26060251533.72673,4862.207022808158
0.013881042052909602,0.9021946150334632,20209057035.01745,4088.2646242533815
0.008462941691368102,0.92391601963827,28099998260.995792,5678.355251464056
0.009058125937185591,0.921250137870572,26487875784.54026,5182.947125536883
0.009160736725838637,0.9207992406842868,25960515010.81956,5346.793529205017
0.008573216719120574,0.9234153668803248,28445892739.578518,4889.730155635161
0.009850017985961464,0.9178318748951504,24829862760.313297,4738.498819047469
0.012325022224987364,0.9079302722208435,12878497196.06492,3853.3492284896574
0.009778746155371913,0.9181339239858468,24720513899.64724,4989.760150791585
0.009088982131212798,0.9211142882879124,26161295126.4553,5369.1234944856515
0.00891856765358209,0.9218673953587851,27282385511.578915,4787.55391011348
0.01019390121742862,0.916389182665644,23706702834.11156,5031.614307663386
0.009910694679294214,0.9175755628945154,24024093770.970642,5243.455626399486
0.010570066228939865,0.9148378430702384,23998724438.79573,3976.2157887589083
0.008527416735619409,0.9236229178712264,28703445512.10446,4717.107039975851
0.008742043866569824,0.9226549154741246,27648210163.620537,5058.228288057413
0.009714893084253157,0.9184054414070216,25139063589.47306,4737.969509195872
0.010458691109060126,0.9152943339240838,24446738069.97018,3462.2186577231373
0.008416085078680849,0.9241297107711446,28239929111.124638,5728.443038180121
0.012708247007651354,0.9064866412446899,20844157903.304344,4759.755751249229
0.009733388735265127,0.918326704891448,24533475056.37133,5208.370550332051
0.009219964941877651,0.9205400941197212,25453042847.543133,5548.727883683774
0.009071572446856843,0.921190909742874,26383168551.640152,5242.982128175872
0.010269919986806623,0.9160734641815388,24262025334.36724,4382.272553330212
0.008518054826883809,0.9236654097728908,28140095534.68864,5445.637293689606
0.01304315759284543,0.9052421495166044,20521843117.21261,4687.240934877554
0.00909476070215391,0.9210888720916172,25760743700.98201,5610.502378499239
0.00900705435526032,0.9214754843111924,25997043811.937355,5649.873603320239
0.010693245943697723,0.9143356765643132,22946634073.78926,4860.337678378911
0.009077969627440648,0.9211627469250568,26327454056.2332,5271.832633781119
0.008825674040341725,0.9222808642542796,27177786120.39753,5254.92958635295
0.013746536291427077,0.902677730287263,19537682038.694355,4753.938323828822
0.00811488316864915,0.9255174065109892,29723840061.507236,5682.020685620138
0.009798304922461752,0.9180509280885754,24908847567.670227,4779.601498637756
0.009230877511495277,0.9204924357137902,25567488347.116653,5461.977746914771
0.009008418089126884,0.9214694589612992,26364291743.872227,5415.505194507616
0.009001759581912485,0.9214988822750024,26615117401.31867,5232.655340086377
0.010783415637374649,0.9139698573881184,22815317092.492718,4835.6429696649875
0.012620539609026295,0.9068151626589256,20923314527.987644,4785.731619875593
0.008335925139336836,0.9244966296749324,28804806732.479763,5552.19695000162
0.009286956694940082,0.9202479520633398,25773959066.637142,5200.648019701977
0.009736295473603298,0.9183143374304621,25216526642.2576,4575.6422559094435
0.011156825460190785,0.9124704791091738,21573880593.388325,5080.000752224303
0.008202068680302167,0.9251131848562149,29917110849.80406,4819.224108002018
