S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,S_IS,S_SO4,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,X_hSRB,S_cation,S_anion,S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_HS_ion,S_co2,S_H2S,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2,S_gas_H2S,pH
0.08301603022953054,0.039635306662175455,0.07181242130344868,0.014040228802544326,0.017279811288334335,0.02574508912505161,0.03743002783424699,2.6926704033525773e-05,0.02513423052936831,-2.3452940392958537,9.597139855027053e-07,0.16339989385367368,0.6664611556967044,-0.0009386073165684011,0.5040413704982705,0.00497943229690218,0.00497943229690218,0.00013740649893969893,0.22864180392153163,0.6762157396279237,0.24440390227696235,0.2431971547604146,0.07305545360299144,0.4923209403256381,12.953797215293545,13.609830419989771,0.5753057492771811,8.461297548176116e-48,0.004081870958865971,8.898727599406198e-15,0.01404022879349321,0.01727981127817496,0.02574508910767271,0.03743002781508026,-2.3452939970235787,0.33521003696993884,-4.2272275013743865e-08,0.33125111872676555,9.597062936468572e-07,7.691855848071982e-12,0.0003705445420742566,0.30349764916355954,0.0027151698356852865,4.654471107451139,14.050672087294613
0.08446675448125103,0.04004200557482892,0.0717004168310576,0.014314630106630692,0.017625421776367285,0.025850179912111606,0.037778259872861764,2.7233937558472276e-05,0.02524874055838757,-2.3432418307402374,9.616804659892009e-07,0.1640667672881589,0.6652347055281372,-0.0010032594572111256,0.505265899341017,0.004993097742396724,0.004993097742396724,0.0001370293809329083,0.22801584877607453,0.6743743612223202,0.24369563124634436,0.24249380877663906,0.07284384476184963,0.49090760047361315,12.924419686071001,13.58324838189075,0.5734188474196694,8.44351517836579e-48,0.004073292447296638,8.906368068430458e-15,0.014314630097394759,0.017625421765995818,0.02585017989464678,0.0377782598535001,-2.343241788468689,0.3312510863779823,-4.227154848379655e-08,0.33398361915015495,9.616727517548023e-07,7.71423439861086e-12,0.00037638175783948324,0.30657495338851276,0.0027146820137403326,4.6303853220218825,14.050299360991765
0.0859147409379694,0.040441726384658094,0.07158866778780254,0.014590764507950861,0.017973449948691374,0.025956931188174687,0.038130080855330935,2.746763562470392e-05,0.025237647041445273,-2.341197558133166,9.630244825161448e-07,0.1647346343803059,0.6639272683854676,-0.0010674944111556518,0.5064345029702874,0.0050061722373074425,0.0050061722373074425,0.00013665367077512835,0.22739221285256841,0.6725392427485841,0.24298940527037863,0.24179252185169853,0.07263284704214527,0.48949845056153907,12.895139641078853,13.55672699927337,0.5715230367575793,8.425770180208485e-48,0.0040647319644355855,8.914311494148916e-15,0.014590764498528367,0.017973449938105682,0.0259569311706221,0.03813008083577154,-2.341197515860827,0.3339835865054363,-4.2272338962590084e-08,0.32994368188003126,9.630167506108138e-07,7.731905331034828e-12,0.0003789209340083144,0.305292024914863,0.002703407768306976,4.646922797210928,14.04991219436624
0.0873595755741722,0.04083361170639997,0.07147713363661853,0.01486872623660501,0.01832400949288649,0.02606540610183551,0.03848568404967354,2.7769876978161387e-05,0.025352086572105064,-2.3391548278204746,9.650018782654128e-07,0.16540338240042332,0.6625402769754443,-0.0011313190266738883,0.5075484902782542,0.005018669573420007,0.005018669573420007,0.0001362793617869486,0.22677090801297067,0.6707104170837167,0.24228522084702378,0.2410932935792336,0.07242245974171642,0.4880934882641572,12.865957065394046,13.53026592338049,0.5696185975851196,8.408062475163462e-48,0.004056189472393449,8.921939466497798e-15,0.014868726226994798,0.018324009482085096,0.02606540608419449,0.038485684029914834,-2.339154785548878,0.329943649602594,-4.2271596445431214e-08,0.3325966273728503,9.649941238542997e-07,7.754411113122163e-12,0.00038479020381871807,0.30842296109933953,0.00270317732133762,4.62228870393223,14.049540727682068
0.08880131898201385,0.041218676675595076,0.07136584737659783,0.015148290360828903,0.018676826027809956,0.026175478836367724,0.03884459319934537,2.799688601991362e-05,0.025339771771790975,-2.337119743680778,9.66358629339017e-07,0.1660729014472207,0.6610737607784078,-0.0011947183022078924,0.5086091412036111,0.005030603236148803,0.005030603236148803,0.0001359064471307563,0.2261518992738724,0.6688877678456515,0.24158307007895477,0.24039611222725701,0.07221268019317557,0.48669269264553944,12.83687057977589,13.503864811370898,0.5677055601705439,8.390391984855044e-48,0.004047664933360497,8.929872496908354e-15,0.01514829035102929,0.0186768260167908,0.026175478818636456,0.038844593179384664,-2.3371197014084046,0.3325965948069524,-4.227237315745924e-08,0.32847716597145543,9.663508571209863e-07,7.772218030756582e-12,0.00038727635156302374,0.3071509787854243,0.0026920230008911305,4.638386044964503,14.049154742039164
0.09023956694446054,0.04159606668763018,0.07125476945378359,0.015429552279937718,0.019032014472425227,0.026287214264940063,0.03920700911353984,2.8294142763072218e-05,0.025454193547512292,-2.335085942569038,9.683399090135643e-07,0.16674308438351132,0.6595292700756519,-0.0012577012582609276,0.5096177069646323,0.005041986410005108,0.005041986410005108,0.00013553492005661226,0.22553519873757194,0.6670713287683785,0.2408829494388797,0.2397009775373738,0.0720035076862832,0.48529606128369185,12.807880162424093,13.477523326190159,0.5657842247878593,8.372758631072273e-48,0.004039158309606459,8.937489834706041e-15,0.01542955226994764,0.019032014461186932,0.02628721424711791,0.039207009093375725,-2.335085900297423,0.3284771337814757,-4.227161465308882e-08,0.3310521362941762,9.683321142171428e-07,7.794796421566947e-12,0.00039318103917413295,0.31033779692672697,0.002692013643109326,4.613204408194331,14.048784439147068
0.09167439633605291,0.04196680505133725,0.07114393251789713,0.015712288738530374,0.019389302214269412,0.026400485030122513,0.0395724573450346,2.8514448226520073e-05,0.025440615571495066,-2.333059516007249,9.697018976430249e-07,0.16741382677457475,0.6579067987933518,-0.0013202526838872282,0.5105754110951021,0.005052831986496684,0.005052831986496684,0.00013516477365972917,0.2249207709870607,0.6652609838733842,0.2401848510840886,0.23900787766246578,0.07179493956564245,0.48390357313604987,12.778984445182148,13.45124113644682,0.5638546144320247,8.355162335768557e-48,0.004030669563480358,8.945414283663296e-15,0.015712288728348213,0.01938930220280999,0.026400485012207695,0.03957245732466449,-2.3330594737348704,0.3310521038230904,-4.227237848652976e-08,0.3268546949702614,9.69694084962131e-07,7.812680893961533e-12,0.0003956158951190258,0.30907561007066003,0.002681148627653582,4.628875741336913,14.048399541408228
0.09310541201057998,0.04233003887722342,0.07103329790875999,0.01599659638445479,0.019748805503262804,0.02651535776630707,0.03994114622761571,2.8806752903488325e-05,0.025555076401259674,-2.331034124464044,9.716807242923537e-07,0.1680850268266377,0.6562080064438464,-0.0013823836633956685,0.5114834496519575,0.0050631525693006696,0.0050631525693006696,0.0001347960011292427,0.22430862838625132,0.6634567677933239,0.2394887714672289,0.23831681249732253,0.0715869751152033,0.48251522570555294,12.750183401154683,13.425017916288805,0.5619170478381994,8.337603021061331e-48,0.004022198657410346,8.953022769136555e-15,0.01599659637407957,0.019748805491580982,0.026515357748298995,0.03994114620703832,-2.33103408219244,0.32685466288361165,-4.227160399494778e-08,0.3293533435602347,9.716728890099263e-07,7.835282427406083e-12,0.0004015599107757622,0.3123207595126007,0.0026815948684025645,4.603148428388658,14.048030311017222
0.09453270650785506,0.04268679903883906,0.070922897957333,0.016282253679515166,0.020110253563009464,0.026631703616315793,0.04031260311598276,2.9020356065788253e-05,0.025540200093279508,-2.329015837048395,9.73041226758151e-07,0.1687565853279572,0.6544328478383996,-0.0014440787409532665,0.5123429922221246,0.005072960481882818,0.005072960481882818,0.00013442859550278488,0.22369873509489868,0.6616585649592657,0.23879470279819787,0.2376277700763426,0.07137961169064302,0.48113099784378427,12.721475674293988,13.398853345285056,0.5599715400632082,8.320080609231702e-48,0.004013745553903534,8.960940434914108e-15,0.016282253668945333,0.02011025355110332,0.02663170359821271,0.04031260309519563,-2.32901579477604,0.32935331119970485,-4.227235494980164e-08,0.32507953663869477,9.730333735662924e-07,7.853191858473493e-12,0.00040394524237820785,0.31106716747876534,0.002671111928394986,4.618406112423331,14.047646409505145
0.09595589301086223,0.043036233242492686,0.07081269481269663,0.016569358612695886,0.02047376409101332,0.026749591026653245,0.04068704389401758,2.930775593428591e-05,0.02565476913730207,-2.3269983248203525,9.750120110547213e-07,0.16942840558995909,0.6525830841026611,-0.001505350964009552,0.5131551821055368,0.005082267772387345,0.005082267772387345,0.0001340625499183459,0.22309110376246313,0.6598664109503082,0.23810264151448168,0.2369407504531613,0.07117284857225963,0.4797508870000483,12.692861234360889,13.37274710830726,0.5580184269199475,8.302595022724115e-48,0.004005310215545833,8.968541923017698e-15,0.01656935860193055,0.020473764078881677,0.0267495910084546,0.040687043873019586,-2.326998282548788,0.3250795046709918,-4.2271564471008105e-08,0.3275035794316693,9.750041352818829e-07,7.87577283845182e-12,0.00040993239141329745,0.3143729992498389,0.0026719140711937523,4.592130783933771,14.047278157430764
0.09737507912998715,0.04337937935793811,0.07070272051516657,0.016857691399389092,0.020839068209078097,0.02686888967940489,0.041063997698217246,2.9514674703993873e-05,0.025638570937042485,-2.3249876565347045,9.763650797072077e-07,0.17010039339092553,0.6506586275686739,-0.0015661845958193292,0.5139211372944795,0.005091086220988542,0.005091086220988542,0.00013369785736593755,0.22248569813579727,0.6580801906116815,0.23741257987672612,0.23625574154044524,0.0709666831259469,0.47837487192132616,12.664338738370468,13.3466988954167,0.5560577149030982,8.285146184146011e-48,0.003996892605001779,8.976454641682722e-15,0.01685769138842676,0.0208390681967191,0.02686888966110896,0.041063997677006005,-2.3249876142624024,0.32750354719717595,-4.2272302103185666e-08,0.3231550803714979,9.76357186046617e-07,7.893660590557977e-12,0.0004122700062368036,0.3131269235526323,0.0026618131604143383,4.6069871550145916,14.046895159277112
0.09878988567024569,0.043715384669065716,0.07059293794799028,0.017147351448449713,0.021206285162784364,0.02698966988175665,0.041443687972599265,2.9797239651500043e-05,0.025753328420909688,-2.3229775044653427,9.783228960049876e-07,0.17077245691967566,0.648661333929947,-0.001626594551803416,0.5146419506326715,0.005099427344509208,0.005099427344509208,0.00013333451094228933,0.22188253117256024,0.6562999405103371,0.236724514311589,0.23557274355590607,0.0707611146302752,0.47700295002311394,12.635908154322289,13.320708401751059,0.5540897556273375,8.267734016267477e-48,0.003988492685014376,8.984050976050927e-15,0.01714735143728958,0.02120628515019694,0.02698966986336292,0.04144368795117378,-2.322977462193847,0.3231550485380887,-4.227149563718058e-08,0.3255062853918583,9.783149798225963e-07,7.916182391308894e-12,0.0004183045051971776,0.3164960948360134,0.002662961649174805,4.580162999833112,14.046527792526339
0.1002004347639228,0.04404529360249632,0.07048337888972557,0.017438120745542223,0.021575148010324924,0.027111799882316448,0.04182564557086132,2.9997507689953568e-05,0.025735791864593547,-2.3209739415002844,9.796632183103756e-07,0.17144450672174563,0.646591069785796,-0.0016865647768085767,0.5153186907685957,0.005107302403516628,0.005107302403516628,0.00013297250359944096,0.22128156621455136,0.6545255459016011,0.23603843712855824,0.23489174428676035,0.0705561404604662,0.47563509994854347,12.607568153089165,13.294775327416264,0.5521145464263838,8.250358442020906e-48,0.0039801104184049255,8.99196059083639e-15,0.017438120734182855,0.02157514799750728,0.027111799863823217,0.04182564554921934,-2.320973899228063,0.32550625329860594,-4.2272221278949473e-08,0.32108481648719,9.796552843037048e-07,7.934006670789391e-12,0.00042059633845490925,0.31525651347491324,0.002653233922560788,4.59462996979594,14.046145605158
0.10160635413725344,0.04436825199218561,0.07037400688716411,0.017730100202645704,0.02194577765192598,0.027235351905916635,0.04221010153030624,3.0275327228417232e-05,0.025850828250282124,-2.3189706382628312,9.81603743288666e-07,0.17211645564550132,0.6444497789959646,-0.001746111966044126,0.5159524022913501,0.005114722406680533,0.005114722406680533,0.00013261182840244908,0.2206828165517161,0.6527570443840837,0.23535434474752764,0.23421274412031104,0.07035175989518636,0.47427131909870485,12.579318702407244,13.268899377378157,0.550132453560521,8.23301938450066e-48,0.003971745768072866,8.999553615461354e-15,0.01773010019108639,0.021945777638877142,0.02723535188732344,0.04221010150844689,-2.3189705959914315,0.3210847848031396,-4.227139971391125e-08,0.32336499419282494,9.815957868533698e-07,7.956435296222044e-12,0.0004266827071253508,0.3186918907890198,0.002654729990909676,4.56725624691728,14.045779031355089
0.10300777993302895,0.04468531047674624,0.07026485348560348,0.018023073578623223,0.02231790910361245,0.02736019278649128,0.04259658832519641,3.046899342209561e-05,0.025831944106629527,-2.3169736744998506,9.829265993558408e-07,0.17278821879070352,0.6422372793051265,-0.0018052197075203674,0.5165441066594083,0.005121698117625012,0.005121698117625012,0.00013225247827479953,0.2200862451269477,0.650994321613202,0.23467222952494377,0.23353573071431843,0.07014797031809679,0.4729115860134271,12.551158487687593,13.243080261359095,0.5481434646321472,8.215716766962727e-48,0.00396339869699561,9.007461970238618e-15,0.01802307356686257,0.022317909090330677,0.02736019276779645,0.042596588303117515,-2.3169736322277386,0.32336496225573086,-4.227211203300385e-08,0.31887231704939567,9.829186251969922e-07,7.974158848662036e-12,0.0004289308257929984,0.3174578683636372,0.002645367599780688,4.581345690450642,14.045397562805213
0.10440434611306085,0.044995612439755237,0.07015588282986436,0.01831714336971809,0.02269166502471453,0.02748639672761406,0.042985344627957986,3.0742175505274225e-05,0.02594735985078505,-2.3149767165544777,9.848460531261952e-07,0.17345971345694744,0.6399555969263158,-0.0018639063943931284,0.5170948023138854,0.005128240059036417,0.005128240059036417,0.0001318944462591899,0.21949186558703068,0.6492374162624511,0.23399208787769374,0.23286070463128947,0.06994477100966551,0.47155589809810633,12.523087477791258,13.217317693734314,0.5461479595005362,8.198450512824376e-48,0.003955069168228366,9.015053528810822e-15,0.01831714335775548,0.02269166501119895,0.027486396708817164,0.042985344605658816,-2.3149766742832028,0.3188722855294773,-4.227127492484328e-08,0.3210833113968385,9.848380566616999e-07,7.996464495286902e-12,0.0004350738840204339,0.32096252141411064,0.0026472113519242163,4.553421478284536,14.045031690217437
0.10579620235368663,0.04530021446960863,0.07004712625974686,0.01861209509908887,0.023066782396063454,0.027613829159836945,0.04337590440933305,3.0929302957455755e-05,0.025927125726304692,-2.312985853913431,9.861472626586868e-07,0.17413085909451007,0.637604497765075,-0.0019221552188108534,0.5176054655841245,0.005134358519282355,0.005134358519282355,0.00013153772525968067,0.21889964048059432,0.6474862143722722,0.23331391220734315,0.23218765339528988,0.0697421593611141,0.47020423378966053,12.495104373241285,13.191611393433071,0.5441459154955077,8.181220545663829e-48,0.003946757144904,9.022962465939277e-15,0.018612095086922967,0.023066782382312395,0.027613829140936335,0.04337590438681154,-2.3129858116414566,0.3210832796305233,-4.22719743653488e-08,0.3165212181345517,9.86139248604474e-07,8.01405421270958e-12,0.0004372804825095438,0.31973320692699864,0.002638205703239123,4.567145220478993,14.044650849223203
0.10718298818286477,0.045598256531021224,0.06993854845726058,0.01890803292509105,0.023443385736891854,0.027742566329676144,0.043768514024535896,3.1197973133578046e-05,0.026043031123938694,-2.3109947460207283,9.880423585242166e-07,0.17480157725501608,0.6351860851336687,-0.0019799861961448738,0.5180770507789846,0.005140063556279438,0.005140063556279438,0.0001311823083056124,0.21830958383608934,0.6457407557332341,0.2326376989312487,0.23151657774973516,0.06954013465631023,0.4688565905158364,12.467209145302142,13.165961083839449,0.5421377251325706,8.164026789219915e-48,0.00393846259023285,9.030554399041845e-15,0.018908032912721306,0.023443385722904525,0.027742566310671443,0.04376851400179141,-2.3109947037496057,0.3165211867932378,-4.2271122602244304e-08,0.3186648983404309,9.88034322313321e-07,8.036210895673418e-12,0.00044348536067895114,0.3233104190303243,0.002640397199504668,4.538669388432083,14.044285586889838
0.10856486636751282,0.04589080098007628,0.0698301805837723,0.01920474411485294,0.023821213985778505,0.02787247226806942,0.044162708790456785,3.137863815471916e-05,0.02602145097072665,-2.309009494870138,9.89318229833274e-07,0.17547179154446893,0.632700070246811,-0.0020373820832255917,0.5185104910705965,0.005145365003890039,0.005145365003890039,0.00013082818829041016,0.21772165781097902,0.6440009267508162,0.231963440494297,0.2308474650805193,0.06933869429316508,0.467512946610837,12.439400510079599,13.14036649269789,0.5401233549555969,8.146869167391739e-48,0.003930185467502572,9.038465756976151e-15,0.019204744102278078,0.0238212139715533,0.027872472248959,0.044162708767487346,-2.309009452598328,0.31866486675921096,-4.227181005234115e-08,0.3140352034876,9.893101761958383e-07,8.053637435586939e-12,0.0004456527594012143,0.3220850413782208,0.0026317389375685417,4.552039172853849,14.04390528300118
0.10994148134839528,0.046176983426092784,0.06972198780179902,0.019502334563099126,0.02420039361852286,0.028003625331303256,0.04455874279768432,3.164293871689289e-05,0.026137966024247093,-2.3070237504506066,9.911861283158025e-07,0.17614142757604617,0.6301486287956553,-0.002094364447862347,0.5189066985642455,0.005150272475559315,0.005150272475559315,0.00013047535823870458,0.21713587684041333,0.6422667683737534,0.23129113331754142,0.230180316317783,0.06913783756045044,0.46617329954218967,12.411678442413113,13.114827352018276,0.5381032092925879,8.12974760423833e-48,0.00392192574007798,9.046059899878303e-15,0.01950233455031868,0.024200393604059074,0.02800362531208678,0.04455874277448942,-2.307023708179664,0.314035172339056,-4.2270942746114315e-08,0.3161134564565993,9.911780526931564e-07,8.075622646047968e-12,0.00045192490780211547,0.32573831886191545,0.0026342778891856287,4.523010328336622,14.043540540832806
0.11131300857347497,0.04645787188773973,0.06961400112067304,0.01980059324970618,0.024580665510947675,0.028135888147001385,0.04495615253407655,3.18172298521844e-05,0.026115049684341515,-2.305043629980072,9.924334117418992e-07,0.17681041292522048,0.6275314145797612,-0.002150915571828418,0.5192665651615929,0.005154795370500018,0.005154795370500018,0.0001301238110416997,0.2165522026922192,0.6405381673478473,0.23062076988743177,0.22951511870452607,0.06893756186190308,0.46483762754134694,12.384041674363962,13.0893433979856,0.5360772434146565,8.112662023978322e-48,0.003913683371400882,9.053975510924676e-15,0.01980059323671892,0.024580665496243763,0.028135888127677255,0.04495615251065431,-2.3050435877084534,0.3161134250744809,-4.227161864989171e-08,0.3114179895052803,9.92425318881815e-07,8.092860084161948e-12,0.0004540555529752899,0.3245161836351204,0.0026259573532731954,4.5360377997987245,14.04316068451325
0.11267909675896984,0.04673259671420142,0.06950618613045839,0.020099627876206005,0.024962158187569836,0.028269341250241768,0.045355199882376025,3.207731903894012e-05,0.026232304014048472,-2.3030627714118737,9.942716782411017e-07,0.17747867708459178,0.6248506714574016,-0.0022070585113833116,0.5195909626096905,0.005158942877107758,0.005158942877107758,0.0001297735397275736,0.21597065023341636,0.6388151658199464,0.22995234663172115,0.22885187336355686,0.06873786649262097,0.46350592813247393,12.356490185414406,13.063914370869146,0.5340458727127355,8.095612350989617e-48,0.003905458324989912,9.06157369162244e-15,0.020099627863011543,0.024962158172625183,0.028269341230809687,0.045355199858726054,-2.3030627291411374,0.3114179585633588,-4.2270736244631735e-08,0.3134327128940428,9.94263563586631e-07,8.114654470805455e-12,0.00046040075283433667,0.3282492662692527,0.0026288428959274973,4.506454235422421,14.042796373378527
0.11403993365717725,0.04700223155529558,0.06939857371422266,0.020399229093686747,0.025344614428166157,0.028403845854254223,0.04575542230284215,3.224533611887284e-05,0.026208066794039794,-2.301087309913732,9.954875232518388e-07,0.1781461514210083,0.6221059932097597,-0.002262775033348606,0.5198807433449162,0.005162723978943766,0.005162723978943766,0.00012942453719331647,0.21539118084214104,0.6370976508469354,0.22928585607670235,0.22819056739000712,0.06853874886130838,0.46217817944397116,12.329022723861295,13.038540014936185,0.5320090407234621,8.078598509809033e-48,0.0038972505644403787,9.069495380055642e-15,0.020399229080283906,0.02534461441297927,0.028403845834712615,0.04575542227896262,-2.3010872676423317,0.31343268172471744,-4.227140015800046e-08,0.30867331148504223,9.954793915718615e-07,8.131679977252626e-12,0.00046249721667156375,0.32702975261466427,0.0026208502127423976,4.519150920456571,14.04241687608808
0.11539517163812991,0.04726590062616134,0.06929112983994347,0.020699506477054593,0.025728164893449406,0.028539484743808727,0.046157089531013995,3.25013873820924e-05,0.026326199603109605,-2.2991108687762725,9.972940891508007e-07,0.1788127691323468,0.6192996881348305,-0.0023180896240785807,0.5201367405216287,0.005166147457936897,0.005166147457936897,0.00012907679647849432,0.2148138098425436,0.6353856658126044,0.22862129465963268,0.22753120210543654,0.06834020827073939,0.46085437907296534,12.301639274797767,13.013220078365022,0.5299671732406778,8.061620425131992e-48,0.0038890600534240974,9.077099417534422e-15,0.020699506463443058,0.025728164878019762,0.02853948472415734,0.04615708950690464,-2.29911082650577,0.30867328076327955,-4.2270502653707354e-08,0.31062640737155095,9.972859358837451e-07,8.153267055546908e-12,0.0004689215932683696,0.33084662568251416,0.002624080918117717,4.489010566633388,14.04205290788938
0.11674501041401532,0.04752468324684592,0.06918388528961279,0.021000252297322962,0.02611255422172017,0.028676117699358232,0.046559739778971196,3.266324061726453e-05,0.026300661879110482,-2.2971396038802427,9.984760047209337e-07,0.17947846520654742,0.6164312875058042,-0.0023729834954924326,0.5203597688380223,0.005169221900173888,0.005169221900173888,0.00012873031049345974,0.2142384982214142,0.6336790980513585,0.2279586549449627,0.22687376445187435,0.06814224213373198,0.4595345050442035,12.274338602948895,12.987954313162529,0.5279202016282567,8.044678021812176e-48,0.0038808867556892304,9.085028997908802e-15,0.021000252283501598,0.02611255420604632,0.028676117679595513,0.046559739754630285,-2.2971395616090873,0.31062637642839197,-4.227115546484583e-08,0.30580491107741226,9.984678346603378e-07,8.170060595880484e-12,0.0004709865754008564,0.3296291837459406,0.0026164062881259198,4.501387858079186,14.041673682157633
0.1180891054023421,0.0477776966537826,0.06907680636246098,0.021301578065550417,0.026497915292707067,0.02881382982792803,0.046963650699530235,3.29154419604951e-05,0.026419821974065356,-2.2951671211462656,1.0002491315356854e-06,0.18014317638025729,0.6135031607941278,-0.0024274825111645928,0.5205506245448946,0.005171955698896216,0.005171955698896216,0.00012838507229656913,0.21366526178535455,0.6319779922217041,0.22729793338207993,0.22621825595587122,0.0679448497620231,0.45821855504360015,12.247120699891575,12.962742475080917,0.5258685615080064,8.027771224861195e-48,0.0038727306350601278,9.092640700620897e-15,0.021301578051518992,0.026497915276788582,0.02881382980805377,0.04696365067495759,-2.295167078876022,0.30580488058902566,-4.227024374969801e-08,0.30769828020510215,1.00024094010921e-06,8.191426475543997e-12,0.0004774966132662728,0.33353409154894137,0.0026199802301522233,4.4706882363039675,14.041309969895964
0.11942766796244544,0.048026025943700125,0.0689699237640639,0.02160327761221828,0.02688399454633159,0.02895247945159513,0.047368361015335037,3.30712510736376e-05,0.026393008833799633,-2.293199599966893,1.0013949495574964e-06,0.18080684109969633,0.6105147743806167,-0.002481567288180903,0.5207100862545884,0.005174357060107012,0.005174357060107012,0.00012804107481866408,0.21309406112653873,0.6302822358978787,0.22663912257193947,0.22556466340084963,0.06774802857169317,0.4569065069913163,12.219984346889753,12.937584323538948,0.5238121716543827,8.010899959448251e-48,0.0038645916554371673,9.100579976438768e-15,0.021603277597975697,0.026883994530167068,0.028952479431607798,0.047368360990529,-2.2931995576960085,0.30769824950116303,-4.2270884570427825e-08,0.3028165248794537,1.0013867415869628e-06,8.207970533546146e-12,0.0004795329426373803,0.33231823999154575,0.0026126137770744037,4.48275737416721,14.040930929377732
0.12076035596770339,0.048268780556747805,0.06886320408089407,0.021905464443732845,0.027270927159672026,0.029092154073746296,0.04777415636505653,3.331980447054709e-05,0.026513354712234823,-2.291230626131657,1.0031331959585622e-06,0.18146939948108323,0.6074685560829236,-0.0025352650197977508,0.5208389149303143,0.005176434005370485,0.005176434005370485,0.00012769831114384147,0.21252491255938974,0.6285918750499537,0.22598221897852633,0.22491298852476324,0.06755177788467456,0.4555983586774203,12.192929542786887,12.91247962154227,0.5217514770230628,7.994064150899818e-48,0.003856469780796594,9.108201141045038e-15,0.021905464429278942,0.027270927143261122,0.029092154053645722,0.04777415634001704,-2.2912305838616978,0.3028164946373401,-4.22699590885145e-08,0.3046520614455835,1.003124966854893e-06,8.229103669308061e-12,0.0004861355030277441,0.33631570113276676,0.002616528605114146,4.451495552369567,14.040567387204744
0.12208739214303847,0.048507051537227994,0.0687566779662998,0.022207933880968853,0.02765846130653918,0.029232710525340842,0.04818057572119564,3.3469697890087674e-05,0.026485295635039062,-2.2892664053780543,1.0042410374105026e-06,0.18213079327325343,0.6043639051009487,-0.0025885556884051785,0.520937854679308,0.005178194377244335,0.005178194377244335,0.00012735677423009672,0.21195777627656592,0.6269067974503678,0.2253272152376759,0.2242632179466407,0.06735609511945952,0.45429408791619186,12.165955085419789,12.887428135608127,0.5196863834020902,7.977263724699301e-48,0.003848364975190361,9.11615190359128e-15,0.022207933866302584,0.027658461289880542,0.02923271050512552,0.04818057569592109,-2.289266363107466,0.30465203099359683,-4.2270588362924855e-08,0.2997118741073519,1.004232792027514e-06,8.245382988644853e-12,0.00048814614135721604,0.3351010254791646,0.002609460508451118,4.463267610278164,14.04018844672753
0.12340843624016895,0.048739939736034826,0.0686503122523472,0.022510801481571398,0.02804673453547688,0.02937423878172094,0.04858791278137472,3.371481878869114e-05,0.02660699563906007,-2.2873005005412717,1.0059432287597336e-06,0.18279096581978924,0.6012033051891662,-0.0026414677745991203,0.5210076327231205,0.005179645841889063,0.005179645841889063,0.00012701645719375432,0.21139266912572996,0.6252270504168264,0.22467410783029684,0.2236153536224393,0.06716097960936114,0.4529936926167939,12.139060981596462,12.862429635689102,0.517617344663713,7.960498606486708e-48,0.00384027720274597,9.123784313908787e-15,0.022510801466692664,0.028046734518570236,0.02937423876139074,0.04858791275586514,-2.287300458271623,0.2997118441240874,-4.226964867015681e-08,0.3014914610650788,1.005934962485786e-06,8.266273947522753e-12,0.0004948484822839296,0.33919584987131457,0.002613713555724284,4.431440157592441,14.0398249899875
0.12472372209869387,0.048968542377469886,0.06854413756393178,0.022813863979675417,0.028435496676280262,0.0295165941429254,0.04899570648896848,3.3858932901650414e-05,0.026577724216926116,-2.285339146576823,1.0070114724172226e-06,0.1834498620233146,0.5979860861638464,-0.0026939805863076434,0.5210489601760834,0.005180795894334409,0.005180795894334409,0.00012667735302615977,0.21082955089348515,0.6235525218745803,0.2240228894255055,0.22296938200071206,0.06696642877443165,0.4516971504859377,12.112246045689353,12.837483895101192,0.515544253230173,7.943768722058328e-48,0.0038322064276663133,9.131748341303456e-15,0.02281386396458321,0.028435496659124312,0.029516594122478847,0.04899570646322235,-2.285339104306555,0.3014914308774565,-4.227026817460455e-08,0.2964946552863899,1.00700319014193e-06,8.282275292457355e-12,0.0004968365287591278,0.33798200141277673,0.002606934142841991,4.4429260302812645,14.039446065588418
0.12603291078446904,0.04919195095203652,0.06843812093916575,0.023117239037095505,0.028824887719211777,0.02965986913334209,0.04940425867874218,3.410084982171299e-05,0.026700956761012883,-2.2833758804777475,1.0086766726663994e-06,0.18410742830925503,0.5947147857046714,-0.0027461238541840083,0.521062531996949,0.005181651860905508,0.005181651860905508,0.00012633945488188473,0.2102684389862135,0.6218832605244317,0.2233735565233345,0.2223253052622258,0.06677244196051045,0.4504044595664308,12.085510293089628,12.812590690450815,0.5134675715459444,7.927073997366396e-48,0.003824152614229513,9.139393767460469e-15,0.0231172390217898,0.028824887701806336,0.029659869112779083,0.04940425865275963,-2.2833758382084324,0.2964946255742306,-4.2269315159160215e-08,0.2982201601304408,1.0086683697498604e-06,8.302916539034382e-12,0.0005036463277794768,0.34217930926920104,0.0026115225256922174,4.410528971442521,14.03908261085025
